[run number],number-of-nodes,initial-outbreak-size,average-prob-detect,recovery-chance,[step],count turtles,clustering-coefficient,average-path-length,count turtles with [not spreaders? and not cencored?],count turtles with [spreaders?],count turtles with [cencored?],count turtles with [untouched?]
188,250,63,0.95,8,6,250,0.342133333,6.031389558,57,3,190,37
188,250,63,0.95,8,7,250,0.342133333,6.031389558,57,2,191,37
188,250,63,0.95,8,8,250,0.342133333,6.031389558,57,1,192,37
188,250,63,0.95,8,9,250,0.342133333,6.031389558,57,1,192,37
188,250,63,0.95,8,10,250,0.342133333,6.031389558,57,1,192,37
188,250,63,0.95,8,11,250,0.342133333,6.031389558,57,0,193,37
186,250,63,0.95,8,0,250,0.358114286,6.295421687,187,63,0,187
186,250,63,0.95,8,1,250,0.358114286,6.295421687,51,65,134,40
186,250,63,0.95,8,2,250,0.358114286,6.295421687,41,36,173,31
186,250,63,0.95,8,3,250,0.358114286,6.295421687,38,15,197,27
186,250,63,0.95,8,4,250,0.358114286,6.295421687,39,6,205,27
186,250,63,0.95,8,5,250,0.358114286,6.295421687,39,2,209,27
186,250,63,0.95,8,6,250,0.358114286,6.295421687,38,1,211,26
186,250,63,0.95,8,7,250,0.358114286,6.295421687,39,0,211,26
189,250,63,0.95,8,0,250,0.354266667,6.349301205,187,63,0,187
189,250,63,0.95,8,1,250,0.354266667,6.349301205,56,48,146,42
189,250,63,0.95,8,2,250,0.354266667,6.349301205,47,22,181,30
189,250,63,0.95,8,3,250,0.354266667,6.349301205,43,11,196,29
189,250,63,0.95,8,4,250,0.354266667,6.349301205,43,5,202,29
189,250,63,0.95,8,5,250,0.354266667,6.349301205,42,2,206,29
189,250,63,0.95,8,6,250,0.354266667,6.349301205,42,1,207,29
189,250,63,0.95,8,7,250,0.354266667,6.349301205,42,0,208,29
190,250,63,0.95,8,0,250,0.3864,6.718522088,187,63,0,187
190,250,63,0.95,8,1,250,0.3864,6.718522088,59,78,113,46
190,250,63,0.95,8,2,250,0.3864,6.718522088,43,32,175,29
190,250,63,0.95,8,3,250,0.3864,6.718522088,42,16,192,27
190,250,63,0.95,8,4,250,0.3864,6.718522088,43,7,200,27
190,250,63,0.95,8,5,250,0.3864,6.718522088,43,3,204,27
190,250,63,0.95,8,6,250,0.3864,6.718522088,43,0,207,27
192,250,63,0.95,8,0,250,0.364,6.352899598,187,63,0,187
192,250,63,0.95,8,1,250,0.364,6.352899598,74,60,116,62
192,250,63,0.95,8,2,250,0.364,6.352899598,54,31,165,40
192,250,63,0.95,8,3,250,0.364,6.352899598,52,14,184,38
192,250,63,0.95,8,4,250,0.364,6.352899598,54,4,192,38
192,250,63,0.95,8,5,250,0.364,6.352899598,53,5,192,37
192,250,63,0.95,8,6,250,0.364,6.352899598,52,3,195,37
192,250,63,0.95,8,7,250,0.364,6.352899598,52,2,196,37
192,250,63,0.95,8,8,250,0.364,6.352899598,52,1,197,37
192,250,63,0.95,8,9,250,0.364,6.352899598,52,1,197,37
192,250,63,0.95,8,10,250,0.364,6.352899598,52,0,198,37
191,250,63,0.95,8,0,250,0.344666667,6.056481928,187,63,0,187
191,250,63,0.95,8,1,250,0.344666667,6.056481928,66,60,124,54
191,250,63,0.95,8,2,250,0.344666667,6.056481928,38,40,172,23
191,250,63,0.95,8,3,250,0.344666667,6.056481928,38,14,198,20
191,250,63,0.95,8,4,250,0.344666667,6.056481928,38,6,206,19
191,250,63,0.95,8,5,250,0.344666667,6.056481928,38,3,209,19
191,250,63,0.95,8,6,250,0.344666667,6.056481928,38,3,209,19
191,250,63,0.95,8,7,250,0.344666667,6.056481928,38,3,209,19
191,250,63,0.95,8,8,250,0.344666667,6.056481928,38,3,209,19
191,250,63,0.95,8,9,250,0.344666667,6.056481928,38,2,210,19
191,250,63,0.95,8,10,250,0.344666667,6.056481928,38,1,211,19
191,250,63,0.95,8,11,250,0.344666667,6.056481928,38,1,211,19
191,250,63,0.95,8,12,250,0.344666667,6.056481928,38,1,211,19
191,250,63,0.95,8,13,250,0.344666667,6.056481928,38,1,211,19
191,250,63,0.95,8,14,250,0.344666667,6.056481928,38,1,211,19
191,250,63,0.95,8,15,250,0.344666667,6.056481928,38,1,211,19
191,250,63,0.95,8,16,250,0.344666667,6.056481928,38,0,212,19
193,250,63,0.95,8,0,250,0.381371429,6.589204819,187,63,0,187
193,250,63,0.95,8,1,250,0.381371429,6.589204819,54,73,123,31
193,250,63,0.95,8,2,250,0.381371429,6.589204819,40,26,184,22
193,250,63,0.95,8,3,250,0.381371429,6.589204819,41,6,203,22
193,250,63,0.95,8,4,250,0.381371429,6.589204819,40,2,208,22
193,250,63,0.95,8,5,250,0.381371429,6.589204819,40,2,208,22
193,250,63,0.95,8,6,250,0.381371429,6.589204819,40,2,208,22
193,250,63,0.95,8,7,250,0.381371429,6.589204819,40,1,209,22
193,250,63,0.95,8,8,250,0.381371429,6.589204819,40,0,210,22
194,250,63,0.95,8,0,250,0.357104762,6.202473896,187,63,0,187
194,250,63,0.95,8,1,250,0.357104762,6.202473896,76,47,127,57
194,250,63,0.95,8,2,250,0.357104762,6.202473896,66,22,162,50
194,250,63,0.95,8,3,250,0.357104762,6.202473896,68,8,174,50
194,250,63,0.95,8,4,250,0.357104762,6.202473896,70,4,176,50
194,250,63,0.95,8,5,250,0.357104762,6.202473896,69,1,180,49
194,250,63,0.95,8,6,250,0.357104762,6.202473896,69,1,180,49
194,250,63,0.95,8,7,250,0.357104762,6.202473896,69,0,181,49
196,250,63,0.95,8,0,250,0.364990476,6.263742972,187,63,0,187
196,250,63,0.95,8,1,250,0.364990476,6.263742972,75,63,112,56
196,250,63,0.95,8,2,250,0.364990476,6.263742972,64,24,162,47
196,250,63,0.95,8,3,250,0.364990476,6.263742972,56,15,179,37
196,250,63,0.95,8,4,250,0.364990476,6.263742972,54,7,189,36
196,250,63,0.95,8,5,250,0.364990476,6.263742972,54,3,193,36
196,250,63,0.95,8,6,250,0.364990476,6.263742972,54,1,195,36
196,250,63,0.95,8,7,250,0.364990476,6.263742972,54,0,196,36
195,250,63,0.95,8,0,250,0.3768,6.356787149,187,63,0,187
195,250,63,0.95,8,1,250,0.3768,6.356787149,57,51,142,38
195,250,63,0.95,8,2,250,0.3768,6.356787149,47,24,179,32
195,250,63,0.95,8,3,250,0.3768,6.356787149,46,9,195,30
195,250,63,0.95,8,4,250,0.3768,6.356787149,45,2,203,29
195,250,63,0.95,8,5,250,0.3768,6.356787149,44,1,205,29
195,250,63,0.95,8,6,250,0.3768,6.356787149,44,1,205,29
195,250,63,0.95,8,7,250,0.3768,6.356787149,44,0,206,29
197,250,63,0.95,8,0,250,0.361733333,6.702008032,187,63,0,187
197,250,63,0.95,8,1,250,0.361733333,6.702008032,69,58,123,51
197,250,63,0.95,8,2,250,0.361733333,6.702008032,48,26,176,32
197,250,63,0.95,8,3,250,0.361733333,6.702008032,50,12,188,32
197,250,63,0.95,8,4,250,0.361733333,6.702008032,50,6,194,32
197,250,63,0.95,8,5,250,0.361733333,6.702008032,49,3,198,32
197,250,63,0.95,8,6,250,0.361733333,6.702008032,49,0,201,32
198,250,63,0.95,8,0,250,0.419733333,8.130859438,187,63,0,187
198,250,63,0.95,8,1,250,0.419733333,8.130859438,64,59,127,47
198,250,63,0.95,8,2,250,0.419733333,8.130859438,54,25,171,38
198,250,63,0.95,8,3,250,0.419733333,8.130859438,53,14,183,34
198,250,63,0.95,8,4,250,0.419733333,8.130859438,53,3,194,33
198,250,63,0.95,8,5,250,0.419733333,8.130859438,53,1,196,33
198,250,63,0.95,8,6,250,0.419733333,8.130859438,53,1,196,33
198,250,63,0.95,8,7,250,0.419733333,8.130859438,53,1,196,33
198,250,63,0.95,8,8,250,0.419733333,8.130859438,53,1,196,33
198,250,63,0.95,8,9,250,0.419733333,8.130859438,54,0,196,33
200,250,63,0.95,8,0,250,0.4164,7.469783133,187,63,0,187
200,250,63,0.95,8,1,250,0.4164,7.469783133,91,56,103,84
200,250,63,0.95,8,2,250,0.4164,7.469783133,74,23,153,55
200,250,63,0.95,8,3,250,0.4164,7.469783133,67,8,175,50
200,250,63,0.95,8,4,250,0.4164,7.469783133,64,4,182,47
200,250,63,0.95,8,5,250,0.4164,7.469783133,64,3,183,47
200,250,63,0.95,8,6,250,0.4164,7.469783133,64,1,185,47
200,250,63,0.95,8,7,250,0.4164,7.469783133,64,1,185,47
200,250,63,0.95,8,8,250,0.4164,7.469783133,64,1,185,47
200,250,63,0.95,8,9,250,0.4164,7.469783133,64,1,185,47
200,250,63,0.95,8,10,250,0.4164,7.469783133,64,0,186,47
201,250,125,0.95,8,0,250,0.375333333,6.60173494,125,125,0,125
201,250,125,0.95,8,1,250,0.375333333,6.60173494,44,83,123,22
201,250,125,0.95,8,2,250,0.375333333,6.60173494,36,41,173,12
201,250,125,0.95,8,3,250,0.375333333,6.60173494,38,20,192,12
201,250,125,0.95,8,4,250,0.375333333,6.60173494,39,11,200,12
201,250,125,0.95,8,5,250,0.375333333,6.60173494,40,7,203,12
201,250,125,0.95,8,6,250,0.375333333,6.60173494,40,3,207,12
201,250,125,0.95,8,7,250,0.375333333,6.60173494,41,1,208,12
201,250,125,0.95,8,8,250,0.375333333,6.60173494,41,1,208,12
201,250,125,0.95,8,9,250,0.375333333,6.60173494,41,1,208,12
201,250,125,0.95,8,10,250,0.375333333,6.60173494,41,0,209,12
199,250,63,0.95,8,0,250,0.3768,6.642763052,187,63,0,187
199,250,63,0.95,8,1,250,0.3768,6.642763052,82,57,111,72
199,250,63,0.95,8,2,250,0.3768,6.642763052,70,35,145,53
199,250,63,0.95,8,3,250,0.3768,6.642763052,61,14,175,42
199,250,63,0.95,8,4,250,0.3768,6.642763052,63,7,180,41
199,250,63,0.95,8,5,250,0.3768,6.642763052,63,1,186,41
199,250,63,0.95,8,6,250,0.3768,6.642763052,63,1,186,41
199,250,63,0.95,8,7,250,0.3768,6.642763052,63,1,186,41
199,250,63,0.95,8,8,250,0.3768,6.642763052,63,1,186,41
199,250,63,0.95,8,9,250,0.3768,6.642763052,63,1,186,41
199,250,63,0.95,8,10,250,0.3768,6.642763052,63,1,186,41
199,250,63,0.95,8,11,250,0.3768,6.642763052,63,0,187,41
202,250,125,0.95,8,0,250,0.359333333,6.175453815,125,125,0,125
202,250,125,0.95,8,1,250,0.359333333,6.175453815,40,64,146,21
202,250,125,0.95,8,2,250,0.359333333,6.175453815,35,22,193,16
202,250,125,0.95,8,3,250,0.359333333,6.175453815,38,6,206,16
202,250,125,0.95,8,4,250,0.359333333,6.175453815,38,2,210,16
202,250,125,0.95,8,5,250,0.359333333,6.175453815,38,1,211,16
202,250,125,0.95,8,6,250,0.359333333,6.175453815,38,0,212,16
203,250,125,0.95,8,0,250,0.358933333,5.994281124,125,125,0,125
203,250,125,0.95,8,1,250,0.358933333,5.994281124,29,66,155,15
203,250,125,0.95,8,2,250,0.358933333,5.994281124,27,26,197,8
203,250,125,0.95,8,3,250,0.358933333,5.994281124,28,12,210,8
203,250,125,0.95,8,4,250,0.358933333,5.994281124,26,7,217,6
203,250,125,0.95,8,5,250,0.358933333,5.994281124,26,4,220,6
203,250,125,0.95,8,6,250,0.358933333,5.994281124,26,1,223,6
203,250,125,0.95,8,7,250,0.358933333,5.994281124,25,1,224,6
203,250,125,0.95,8,8,250,0.358933333,5.994281124,25,0,225,6
205,250,125,0.95,8,0,250,0.392666667,6.738987952,125,125,0,125
205,250,125,0.95,8,1,250,0.392666667,6.738987952,41,75,134,22
205,250,125,0.95,8,2,250,0.392666667,6.738987952,31,42,177,15
205,250,125,0.95,8,3,250,0.392666667,6.738987952,27,18,205,14
205,250,125,0.95,8,4,250,0.392666667,6.738987952,28,8,214,13
205,250,125,0.95,8,5,250,0.392666667,6.738987952,28,5,217,13
205,250,125,0.95,8,6,250,0.392666667,6.738987952,28,2,220,12
205,250,125,0.95,8,7,250,0.392666667,6.738987952,26,3,221,12
205,250,125,0.95,8,8,250,0.392666667,6.738987952,27,1,222,12
205,250,125,0.95,8,9,250,0.392666667,6.738987952,27,1,222,12
205,250,125,0.95,8,10,250,0.392666667,6.738987952,27,0,223,12
204,250,125,0.95,8,0,250,0.379733333,6.31524498,125,125,0,125
204,250,125,0.95,8,1,250,0.379733333,6.31524498,40,74,136,22
204,250,125,0.95,8,2,250,0.379733333,6.31524498,35,35,180,12
204,250,125,0.95,8,3,250,0.379733333,6.31524498,24,16,210,5
204,250,125,0.95,8,4,250,0.379733333,6.31524498,24,12,214,5
204,250,125,0.95,8,5,250,0.379733333,6.31524498,23,4,223,5
204,250,125,0.95,8,6,250,0.379733333,6.31524498,22,2,226,4
204,250,125,0.95,8,7,250,0.379733333,6.31524498,22,2,226,4
204,250,125,0.95,8,8,250,0.379733333,6.31524498,22,2,226,4
204,250,125,0.95,8,9,250,0.379733333,6.31524498,23,0,227,4
206,250,125,0.95,8,0,250,0.375066667,6.572787149,125,125,0,125
206,250,125,0.95,8,1,250,0.375066667,6.572787149,42,77,131,24
206,250,125,0.95,8,2,250,0.375066667,6.572787149,34,33,183,17
206,250,125,0.95,8,3,250,0.375066667,6.572787149,31,13,206,17
206,250,125,0.95,8,4,250,0.375066667,6.572787149,31,7,212,17
206,250,125,0.95,8,5,250,0.375066667,6.572787149,33,2,215,17
206,250,125,0.95,8,6,250,0.375066667,6.572787149,33,2,215,17
206,250,125,0.95,8,7,250,0.375066667,6.572787149,33,1,216,17
206,250,125,0.95,8,8,250,0.375066667,6.572787149,33,1,216,17
206,250,125,0.95,8,9,250,0.375066667,6.572787149,33,1,216,17
206,250,125,0.95,8,10,250,0.375066667,6.572787149,33,0,217,17
207,250,125,0.95,8,0,250,0.3708,6.178955823,125,125,0,125
207,250,125,0.95,8,1,250,0.3708,6.178955823,45,69,136,24
207,250,125,0.95,8,2,250,0.3708,6.178955823,40,26,184,18
207,250,125,0.95,8,3,250,0.3708,6.178955823,38,10,202,15
207,250,125,0.95,8,4,250,0.3708,6.178955823,38,3,209,15
207,250,125,0.95,8,5,250,0.3708,6.178955823,38,2,210,15
207,250,125,0.95,8,6,250,0.3708,6.178955823,39,1,210,15
207,250,125,0.95,8,7,250,0.3708,6.178955823,39,1,210,15
207,250,125,0.95,8,8,250,0.3708,6.178955823,39,0,211,15
209,250,125,0.95,8,0,250,0.353238095,6.043598394,125,125,0,125
209,250,125,0.95,8,1,250,0.353238095,6.043598394,38,80,132,25
209,250,125,0.95,8,2,250,0.353238095,6.043598394,18,41,191,11
209,250,125,0.95,8,3,250,0.353238095,6.043598394,18,13,219,10
209,250,125,0.95,8,4,250,0.353238095,6.043598394,17,8,225,10
209,250,125,0.95,8,5,250,0.353238095,6.043598394,19,4,227,9
209,250,125,0.95,8,6,250,0.353238095,6.043598394,17,2,231,8
209,250,125,0.95,8,7,250,0.353238095,6.043598394,17,1,232,8
209,250,125,0.95,8,8,250,0.353238095,6.043598394,17,1,232,8
209,250,125,0.95,8,9,250,0.353238095,6.043598394,17,1,232,8
209,250,125,0.95,8,10,250,0.353238095,6.043598394,17,1,232,8
209,250,125,0.95,8,11,250,0.353238095,6.043598394,17,1,232,8
209,250,125,0.95,8,12,250,0.353238095,6.043598394,17,0,233,8
208,250,125,0.95,8,0,250,0.355314286,6.435919679,125,125,0,125
208,250,125,0.95,8,1,250,0.355314286,6.435919679,47,56,147,26
208,250,125,0.95,8,2,250,0.355314286,6.435919679,37,30,183,18
208,250,125,0.95,8,3,250,0.355314286,6.435919679,36,19,195,17
208,250,125,0.95,8,4,250,0.355314286,6.435919679,36,11,203,17
208,250,125,0.95,8,5,250,0.355314286,6.435919679,36,4,210,17
208,250,125,0.95,8,6,250,0.355314286,6.435919679,36,4,210,17
208,250,125,0.95,8,7,250,0.355314286,6.435919679,36,1,213,17
208,250,125,0.95,8,8,250,0.355314286,6.435919679,36,1,213,17
208,250,125,0.95,8,9,250,0.355314286,6.435919679,36,0,214,17
210,250,125,0.95,8,0,250,0.363333333,6.539212851,125,125,0,125
210,250,125,0.95,8,1,250,0.363333333,6.539212851,47,68,135,26
210,250,125,0.95,8,2,250,0.363333333,6.539212851,43,29,178,22
210,250,125,0.95,8,3,250,0.363333333,6.539212851,42,9,199,21
210,250,125,0.95,8,4,250,0.363333333,6.539212851,41,6,203,20
210,250,125,0.95,8,5,250,0.363333333,6.539212851,41,3,206,20
210,250,125,0.95,8,6,250,0.363333333,6.539212851,41,1,208,20
210,250,125,0.95,8,7,250,0.363333333,6.539212851,41,1,208,20
210,250,125,0.95,8,8,250,0.363333333,6.539212851,41,1,208,20
210,250,125,0.95,8,9,250,0.363333333,6.539212851,41,1,208,20
210,250,125,0.95,8,10,250,0.363333333,6.539212851,41,0,209,20
211,250,125,0.95,8,0,250,0.386266667,6.83437751,125,125,0,125
211,250,125,0.95,8,1,250,0.386266667,6.83437751,47,82,121,30
211,250,125,0.95,8,2,250,0.386266667,6.83437751,41,42,167,20
211,250,125,0.95,8,3,250,0.386266667,6.83437751,39,14,197,17
211,250,125,0.95,8,4,250,0.386266667,6.83437751,38,8,204,16
211,250,125,0.95,8,5,250,0.386266667,6.83437751,37,9,204,16
211,250,125,0.95,8,6,250,0.386266667,6.83437751,39,6,205,16
211,250,125,0.95,8,7,250,0.386266667,6.83437751,41,3,206,16
211,250,125,0.95,8,8,250,0.386266667,6.83437751,41,2,207,16
211,250,125,0.95,8,9,250,0.386266667,6.83437751,41,1,208,16
211,250,125,0.95,8,10,250,0.386266667,6.83437751,41,1,208,16
211,250,125,0.95,8,11,250,0.386266667,6.83437751,41,1,208,16
211,250,125,0.95,8,12,250,0.386266667,6.83437751,41,1,208,16
211,250,125,0.95,8,13,250,0.386266667,6.83437751,41,1,208,16
211,250,125,0.95,8,14,250,0.386266667,6.83437751,41,1,208,16
211,250,125,0.95,8,15,250,0.386266667,6.83437751,41,1,208,16
211,250,125,0.95,8,16,250,0.386266667,6.83437751,41,1,208,16
211,250,125,0.95,8,17,250,0.386266667,6.83437751,41,1,208,16
211,250,125,0.95,8,18,250,0.386266667,6.83437751,41,1,208,16
211,250,125,0.95,8,19,250,0.386266667,6.83437751,41,1,208,16
211,250,125,0.95,8,20,250,0.386266667,6.83437751,41,1,208,16
211,250,125,0.95,8,21,250,0.386266667,6.83437751,41,1,208,16
211,250,125,0.95,8,22,250,0.386266667,6.83437751,41,1,208,16
211,250,125,0.95,8,23,250,0.386266667,6.83437751,41,1,208,16
211,250,125,0.95,8,24,250,0.386266667,6.83437751,42,0,208,16
213,250,125,0.95,8,0,250,0.364133333,6.421558233,125,125,0,125
213,250,125,0.95,8,1,250,0.364133333,6.421558233,33,75,142,12
213,250,125,0.95,8,2,250,0.364133333,6.421558233,28,36,186,6
213,250,125,0.95,8,3,250,0.364133333,6.421558233,28,14,208,6
213,250,125,0.95,8,4,250,0.364133333,6.421558233,27,4,219,5
213,250,125,0.95,8,5,250,0.364133333,6.421558233,27,2,221,5
213,250,125,0.95,8,6,250,0.364133333,6.421558233,27,1,222,5
213,250,125,0.95,8,7,250,0.364133333,6.421558233,27,1,222,5
213,250,125,0.95,8,8,250,0.364133333,6.421558233,27,1,222,5
213,250,125,0.95,8,9,250,0.364133333,6.421558233,27,1,222,5
213,250,125,0.95,8,10,250,0.364133333,6.421558233,28,0,222,5
214,250,125,0.95,8,0,250,0.331104762,6.042795181,125,125,0,125
214,250,125,0.95,8,1,250,0.331104762,6.042795181,43,71,136,22
214,250,125,0.95,8,2,250,0.331104762,6.042795181,35,26,189,17
214,250,125,0.95,8,3,250,0.331104762,6.042795181,37,9,204,17
214,250,125,0.95,8,4,250,0.331104762,6.042795181,36,4,210,16
214,250,125,0.95,8,5,250,0.331104762,6.042795181,36,2,212,16
214,250,125,0.95,8,6,250,0.331104762,6.042795181,37,0,213,16
212,250,125,0.95,8,0,250,0.362133333,6.245686747,125,125,0,125
212,250,125,0.95,8,1,250,0.362133333,6.245686747,41,74,135,22
212,250,125,0.95,8,2,250,0.362133333,6.245686747,30,29,191,16
212,250,125,0.95,8,3,250,0.362133333,6.245686747,28,10,212,15
212,250,125,0.95,8,4,250,0.362133333,6.245686747,28,4,218,14
212,250,125,0.95,8,5,250,0.362133333,6.245686747,28,1,221,14
212,250,125,0.95,8,6,250,0.362133333,6.245686747,28,1,221,14
212,250,125,0.95,8,7,250,0.362133333,6.245686747,28,1,221,14
212,250,125,0.95,8,8,250,0.362133333,6.245686747,28,1,221,14
212,250,125,0.95,8,9,250,0.362133333,6.245686747,28,1,221,14
212,250,125,0.95,8,10,250,0.362133333,6.245686747,28,1,221,14
212,250,125,0.95,8,11,250,0.362133333,6.245686747,28,1,221,14
212,250,125,0.95,8,12,250,0.362133333,6.245686747,28,1,221,14
212,250,125,0.95,8,13,250,0.362133333,6.245686747,28,0,222,14
215,250,125,0.95,8,0,250,0.373733333,7.18486747,125,125,0,125
215,250,125,0.95,8,1,250,0.373733333,7.18486747,42,69,139,26
215,250,125,0.95,8,2,250,0.373733333,7.18486747,33,21,196,17
215,250,125,0.95,8,3,250,0.373733333,7.18486747,29,13,208,15
215,250,125,0.95,8,4,250,0.373733333,7.18486747,29,3,218,14
215,250,125,0.95,8,5,250,0.373733333,7.18486747,29,0,221,14
216,250,125,0.95,8,0,250,0.378933333,6.768353414,125,125,0,125
216,250,125,0.95,8,1,250,0.378933333,6.768353414,41,53,156,21
216,250,125,0.95,8,2,250,0.378933333,6.768353414,30,29,191,14
216,250,125,0.95,8,3,250,0.378933333,6.768353414,31,13,206,12
216,250,125,0.95,8,4,250,0.378933333,6.768353414,30,7,213,12
216,250,125,0.95,8,5,250,0.378933333,6.768353414,31,2,217,12
216,250,125,0.95,8,6,250,0.378933333,6.768353414,31,2,217,12
216,250,125,0.95,8,7,250,0.378933333,6.768353414,32,1,217,12
216,250,125,0.95,8,8,250,0.378933333,6.768353414,33,0,217,12
218,250,125,0.95,8,0,250,0.396,7.158843373,125,125,0,125
218,250,125,0.95,8,1,250,0.396,7.158843373,40,49,161,15
218,250,125,0.95,8,2,250,0.396,7.158843373,38,25,187,14
218,250,125,0.95,8,3,250,0.396,7.158843373,33,17,200,12
218,250,125,0.95,8,4,250,0.396,7.158843373,33,7,210,12
218,250,125,0.95,8,5,250,0.396,7.158843373,33,6,211,12
218,250,125,0.95,8,6,250,0.396,7.158843373,33,5,212,12
218,250,125,0.95,8,7,250,0.396,7.158843373,33,4,213,12
218,250,125,0.95,8,8,250,0.396,7.158843373,33,2,215,12
218,250,125,0.95,8,9,250,0.396,7.158843373,34,0,216,12
217,250,125,0.95,8,0,250,0.369733333,6.530891566,125,125,0,125
217,250,125,0.95,8,1,250,0.369733333,6.530891566,55,70,125,29
217,250,125,0.95,8,2,250,0.369733333,6.530891566,41,26,183,20
217,250,125,0.95,8,3,250,0.369733333,6.530891566,38,11,201,18
217,250,125,0.95,8,4,250,0.369733333,6.530891566,40,4,206,18
217,250,125,0.95,8,5,250,0.369733333,6.530891566,40,1,209,18
217,250,125,0.95,8,6,250,0.369733333,6.530891566,40,1,209,18
217,250,125,0.95,8,7,250,0.369733333,6.530891566,40,1,209,18
217,250,125,0.95,8,8,250,0.369733333,6.530891566,40,0,210,18
219,250,125,0.95,8,0,250,0.374133333,6.576674699,125,125,0,125
219,250,125,0.95,8,1,250,0.374133333,6.576674699,53,70,127,30
219,250,125,0.95,8,2,250,0.374133333,6.576674699,40,26,184,19
219,250,125,0.95,8,3,250,0.374133333,6.576674699,38,12,200,19
219,250,125,0.95,8,4,250,0.374133333,6.576674699,39,6,205,19
219,250,125,0.95,8,5,250,0.374133333,6.576674699,39,5,206,19
219,250,125,0.95,8,6,250,0.374133333,6.576674699,39,3,208,19
219,250,125,0.95,8,7,250,0.374133333,6.576674699,39,3,208,19
219,250,125,0.95,8,8,250,0.374133333,6.576674699,40,2,208,19
219,250,125,0.95,8,9,250,0.374133333,6.576674699,40,2,208,19
219,250,125,0.95,8,10,250,0.374133333,6.576674699,41,0,209,19
220,250,125,0.95,8,0,250,0.3952,6.593863454,125,125,0,125
220,250,125,0.95,8,1,250,0.3952,6.593863454,48,71,131,27
220,250,125,0.95,8,2,250,0.3952,6.593863454,32,41,177,20
220,250,125,0.95,8,3,250,0.3952,6.593863454,29,25,196,17
220,250,125,0.95,8,4,250,0.3952,6.593863454,30,11,209,17
220,250,125,0.95,8,5,250,0.3952,6.593863454,31,6,213,17
220,250,125,0.95,8,6,250,0.3952,6.593863454,32,3,215,17
220,250,125,0.95,8,7,250,0.3952,6.593863454,32,1,217,17
220,250,125,0.95,8,8,250,0.3952,6.593863454,32,1,217,17
220,250,125,0.95,8,9,250,0.3952,6.593863454,32,1,217,17
220,250,125,0.95,8,10,250,0.3952,6.593863454,32,0,218,17
222,250,125,0.95,8,0,250,0.3932,6.934971888,125,125,0,125
222,250,125,0.95,8,1,250,0.3932,6.934971888,49,64,137,26
222,250,125,0.95,8,2,250,0.3932,6.934971888,40,29,181,22
222,250,125,0.95,8,3,250,0.3932,6.934971888,37,11,202,20
222,250,125,0.95,8,4,250,0.3932,6.934971888,35,7,208,20
222,250,125,0.95,8,5,250,0.3932,6.934971888,35,4,211,20
222,250,125,0.95,8,6,250,0.3932,6.934971888,35,0,215,20
221,250,125,0.95,8,0,250,0.374533333,6.274313253,125,125,0,125
221,250,125,0.95,8,1,250,0.374533333,6.274313253,30,68,152,20
221,250,125,0.95,8,2,250,0.374533333,6.274313253,25,27,198,11
221,250,125,0.95,8,3,250,0.374533333,6.274313253,22,13,215,9
221,250,125,0.95,8,4,250,0.374533333,6.274313253,23,3,224,9
221,250,125,0.95,8,5,250,0.374533333,6.274313253,23,2,225,9
221,250,125,0.95,8,6,250,0.374533333,6.274313253,23,1,226,9
221,250,125,0.95,8,7,250,0.374533333,6.274313253,23,1,226,9
221,250,125,0.95,8,8,250,0.374533333,6.274313253,23,1,226,9
221,250,125,0.95,8,9,250,0.374533333,6.274313253,23,1,226,9
221,250,125,0.95,8,10,250,0.374533333,6.274313253,23,0,227,9
223,250,125,0.95,8,0,250,0.382533333,6.863550201,125,125,0,125
223,250,125,0.95,8,1,250,0.382533333,6.863550201,32,77,141,20
223,250,125,0.95,8,2,250,0.382533333,6.863550201,33,30,187,17
223,250,125,0.95,8,3,250,0.382533333,6.863550201,25,19,206,9
223,250,125,0.95,8,4,250,0.382533333,6.863550201,27,11,212,9
223,250,125,0.95,8,5,250,0.382533333,6.863550201,27,3,220,8
223,250,125,0.95,8,6,250,0.382533333,6.863550201,26,1,223,8
223,250,125,0.95,8,7,250,0.382533333,6.863550201,26,0,224,8
